V6901,V6902,V7071,V7095,V7193,V7261,V7451,ER72001,ER72002,ER72022,ER72024,ER72164,ER72441,ER77631
3,1229,0,4,1,1,2,,,,,,,
3,4416,15,1,1,1,1,,,,,,,
3,5172,1,1,6,1,1,,,,,,,
3,5209,0,2,0,4,3,,,,,,,
3,1874,2,1,0,2,4,,,,,,,
3,1825,3,1,6,1,1,,,,,,,
3,1865,1,1,1,1,1,,,,,,,
3,2679,14,2,1,1,1,,,,,,,
,,,,,,,1,307,0,1,1,1,1.574
3,3634,0,1,0,2,13,,,,,,,
3,2024,13,1,6,1,14,,,,,,,
3,2633,0,1,0,4,1,,,,,,,
3,4153,3,3,0,2,1,,,,,,,
3,1799,12,1,0,5,2,,,,,,,
3,5837,4,1,0,5,1,,,,,,,
3,4152,2,1,0,2,1,,,,,,,
3,6435,10,1,1,1,1,,,,,,,
3,1811,14,1,1,1,1,,,,,,,
3,5050,4,1,0,2,1,,,,,,,
3,5407,0,1,1,1,1,,,,,,,
3,3790,3,1,1,1,3,,,,,,,
3,2930,1,1,0,5,3,,,,,,,
,,,,,,,1,2977,12,2,1,0,3.9
,,,,,,,1,3235,2,2,1,0,3.535
,,,,,,,1,3292,0,2,3,0,6.332
,,,,,,,1,3051,7,2,1,0,2.367
,,,,,,,1,3301,0,2,1,0,3.136
3,3622,7,1,6,1,1,,,,,,,
3,5546,1,1,1,1,1,,,,,,,
,,,,,,,1,3049,15,1,1,6,3.05
,,,,,,,1,3240,1,1,1,1,2.829
,,,,,,,1,3239,0,2,1,1,3.402
,,,,,,,1,3076,0,1,1,5,1.831
3,3617,12,1,0,4,8,,,,,,,
3,3089,16,1,1,1,3,,,,,,,
3,6466,1,3,1,1,2,,,,,,,
3,2879,1,3,1,1,2,,,,,,,
3,381,0,4,0,3,2,,,,,,,
3,5383,0,3,0,2,2,,,,,,,
3,4039,1,1,2,1,1,,,,,,,
3,5799,12,1,6,1,20,,,,,,,
3,6364,1,1,1,1,9,,,,,,,
3,4582,13,2,1,1,10,,,,,,,
3,4223,0,1,1,1,10,,,,,,,
3,4800,13,1,0,3,4,,,,,,,
3,4801,1,1,1,1,2,,,,,,,
3,5959,0,1,0,3,3,,,,,,,
3,5878,8,5,1,1,4,,,,,,,
3,399,0,1,7,2,2,,,,,,,
3,4992,0,1,1,1,2,,,,,,,
3,780,0,4,0,3,3,,,,,,,
3,5920,0,1,0,2,3,,,,,,,
3,2912,14,1,1,1,27,,,,,,,
3,3110,0,5,1,1,6,,,,,,,
3,407,0,4,0,3,5,,,,,,,
3,3695,0,1,1,4,1,,,,,,,
3,4868,11,6,0,1,2,,,,,,,
3,2964,15,1,1,1,6,1,8214,0,4,5,0,11.218
,,,,,,,1,8227,0,4,5,0,13.142
3,104,3,3,0,2,5,,,,,,,
3,1298,1,1,3,1,3,,,,,,,
,,,,,,,1,9483,0,2,5,0,16.855
,,,,,,,1,7351,0,2,1,0,13.666
,,,,,,,1,8808,0,2,1,0,3.548
3,2666,8,1,1,1,29,,,,,,,
3,2458,0,1,0,4,1,,,,,,,
3,4026,0,1,0,2,1,,,,,,,
3,4142,0,1,1,1,1,,,,,,,
3,2592,0,4,0,3,24,,,,,,,
3,1345,0,1,4,1,10,,,,,,,
3,2440,0,1,1,1,9,,,,,,,
3,1346,16,5,1,1,20,,,,,,,
3,1344,1,1,6,1,9,,,,,,,
3,1407,15,5,0,3,2,,,,,,,
,,,,,,,1,2384,0,1,1,6,0.539
,,,,,,,1,2030,0,4,1,0,3.818
,,,,,,,1,2445,0,4,1,0,3.388
,,,,,,,1,2051,0,5,1,0,2.913
,,,,,,,1,2398,8,1,1,1,1.308
,,,,,,,1,2462,0,2,1,0,2.231
,,,,,,,1,1967,0,2,1,0,1.399
,,,,,,,1,1552,3,1,1,1,0.946
3,4232,0,6,0,3,19,,,,,,,
3,967,12,1,1,1,2,,,,,,,
3,2876,14,1,0,4,25,,,,,,,
3,6302,0,1,0,4,24,,,,,,,
3,6355,3,5,1,1,5,,,,,,,
3,5131,0,1,1,1,2,,,,,,,
,,,,,,,1,9090,2,1,1,1,1.155
3,2290,0,1,6,1,1,1,6551,0,1,4,4,2.596
3,6485,7,1,0,4,35,,,,,,,
3,3088,0,1,0,3,4,,,,,,,
3,5174,0,1,1,1,24,,,,,,,
3,366,0,1,6,1,11,,,,,,,
3,5719,0,1,0,4,3,,,,,,,
3,5718,0,1,0,4,3,,,,,,,
3,1547,1,1,1,1,2,,,,,,,
3,5916,12,1,6,1,3,,,,,,,
,,,,,,,1,6809,16,3,1,0,7.83
3,5899,4,3,0,2,3,1,7218,0,2,5,0,5.323
,,,,,,,1,7430,0,2,1,0,10.003
,,,,,,,1,6951,4,2,1,0,4.585
,,,,,,,1,4729,0,2,1,0,10.117
,,,,,,,1,5547,0,5,1,0,7.323
,,,,,,,1,5072,1,2,3,0,4.898
,,,,,,,1,5814,5,2,6,1,3.989
,,,,,,,1,6909,1,2,1,6,3.565
3,1061,0,1,0,4,3,,,,,,,
3,5443,5,1,6,1,5,,,,,,,
3,4102,6,1,6,1,11,,,,,,,
3,1315,8,5,6,1,13,,,,,,,
3,4103,0,4,6,3,11,,,,,,,
3,2809,14,1,1,1,22,,,,,,,
3,5364,6,1,0,4,12,,,,,,,
3,6439,1,3,0,2,11,,,,,,,
3,6429,1,3,6,2,6,,,,,,,
3,3861,0,5,0,3,3,,,,,,,
3,3898,17,1,1,1,23,,,,,,,
3,5596,0,1,0,2,21,,,,,,,
3,5628,0,1,0,2,21,,,,,,,
3,1489,1,4,0,2,2,,,,,,,
3,2423,1,1,0,2,5,,,,,,,
3,1266,17,1,1,1,1,,,,,,,
,,,,,,,1,9599,0,2,4,0,2.377
,,,,,,,1,4912,0,1,1,4,2
,,,,,,,1,8168,0,1,1,1,0.99
,,,,,,,1,6982,0,1,1,4,1.704
,,,,,,,1,8388,0,2,1,0,2.775
,,,,,,,1,8298,0,1,1,1,1.244
,,,,,,,1,7509,1,2,1,1,1.255
3,64,0,6,0,3,8,,,,,,,
3,5668,0,1,0,5,9,,,,,,,
3,698,0,1,0,2,9,,,,,,,
3,584,0,5,0,5,4,,,,,,,
3,3704,3,1,0,2,2,,,,,,,
3,6503,5,1,1,1,1,,,,,,,
3,2919,1,3,1,1,1,,,,,,,
3,4831,6,2,1,1,1,,,,,,,
3,5275,2,1,1,2,1,,,,,,,
3,6149,3,6,0,5,2,,,,,,,
,,,,,,,1,7683,1,2,5,0,1.653
,,,,,,,1,9222,1,2,1,0,1.613
3,2153,0,1,6,1,1,,,,,,,
3,1653,1,1,1,1,1,,,,,,,
,,,,,,,1,6675,0,1,1,4,2.37
,,,,,,,1,5611,15,1,1,1,1.09
,,,,,,,1,6793,13,2,1,0,0.594
3,3802,0,1,1,1,2,,,,,,,
3,98,6,1,0,5,3,1,7925,4,4,4,0,3.931
3,5655,0,1,1,1,1,1,7571,0,3,4,0,3.51
3,39,4,1,0,2,2,,,,,,,
3,207,1,1,1,1,1,,,,,,,
,,,,,,,1,6878,12,2,3,0,3.686
,,,,,,,1,5724,0,2,6,0,5.318
,,,,,,,1,6346,0,2,1,0,2.022
,,,,,,,1,7463,1,1,3,1,3.268
3,2329,2,1,1,1,1,1,6893,0,1,4,1,2.241
,,,,,,,1,6464,0,1,1,1,1.194
3,2450,17,1,1,1,19,,,,,,,
3,3852,0,7,0,2,17,,,,,,,
3,2696,0,1,0,2,17,,,,,,,
3,3287,0,7,0,2,17,,,,,,,
,,,,,,,1,7133,0,2,1,0,25.491
,,,,,,,1,7595,0,1,1,1,21.647
,,,,,,,1,6370,0,1,1,1,10.793
3,3748,6,1,1,1,27,,,,,,,
3,4291,2,1,6,1,12,,,,,,,
3,5547,0,1,6,1,12,,,,,,,
3,4726,1,1,1,1,1,,,,,,,
3,4052,3,3,6,1,1,,,,,,,
3,4725,4,3,0,5,1,,,,,,,
,,,,,,,1,8104,0,2,1,0,2.032
,,,,,,,1,8395,0,2,1,0,1.976
,,,,,,,1,6808,16,2,1,0,2.264
,,,,,,,1,6386,0,2,1,0,2.541
,,,,,,,1,4878,3,4,1,0,1.793
,,,,,,,1,7636,0,2,1,0,2.73
,,,,,,,1,7980,5,2,1,0,1.999
,,,,,,,1,6586,0,2,1,0,1.135
,,,,,,,1,6310,0,2,1,0,0.704
,,,,,,,1,6566,0,2,3,0,1.438
,,,,,,,1,5970,3,2,1,0,1.443
,,,,,,,1,8484,2,2,1,1,0.762
,,,,,,,1,6634,0,1,4,6,1.419
,,,,,,,1,8279,1,2,1,0,1.588
,,,,,,,1,8260,4,2,1,1,0.917
3,2461,12,5,0,4,4,,,,,,,
,,,,,,,1,3061,0,2,6,0,9.184
,,,,,,,1,3183,0,2,1,0,13.153
,,,,,,,1,3440,1,1,1,1,2.869
3,1393,0,1,0,5,19,,,,,,,
3,3667,9,6,0,4,21,,,,,,,
3,1104,4,7,0,5,20,1,1366,0,4,1,0,45.445
3,5047,0,3,0,2,20,,,,,,,
,,,,,,,1,2164,16,2,3,0,21.661
,,,,,,,1,2561,0,2,1,0,13.824
,,,,,,,1,2221,0,2,1,0,26.286
3,5438,0,1,1,1,12,,,,,,,
3,5267,0,1,1,1,12,,,,,,,
,,,,,,,1,1804,13,1,1,1,26.987
3,1304,15,1,1,1,19,,,,,,,
3,1341,0,3,0,5,23,,,,,,,
,,,,,,,1,1890,0,2,1,0,77.936
3,4663,0,1,0,2,21,,,,,,,
3,4597,3,3,0,4,20,1,1565,4,4,1,0,33.493
,,,,,,,1,1818,11,2,3,0,33.587
,,,,,,,1,2151,12,2,1,0,10.164
,,,,,,,1,1956,0,2,3,0,24.401
,,,,,,,1,2050,6,2,1,0,27.853
,,,,,,,1,2408,10,2,1,0,30.101
,,,,,,,1,2409,0,4,1,0,17.058
3,4000,0,1,0,5,3,,,,,,,
3,1614,2,3,0,4,8,1,3105,0,4,6,0,15.694
,,,,,,,1,3217,0,2,1,0,27.437
3,1603,0,1,0,2,8,1,3102,0,2,5,0,23.943
3,894,0,1,0,2,7,,,,,,,
3,3873,5,3,0,2,7,1,2986,0,5,5,0,9.362
,,,,,,,1,3096,0,4,1,0,7.7
,,,,,,,1,3040,0,2,1,0,13.461
,,,,,,,1,3062,0,4,3,0,32.636
,,,,,,,1,3224,16,2,1,0,17.06
,,,,,,,1,3115,0,2,1,0,19.904
,,,,,,,1,3038,0,2,5,0,11.839
,,,,,,,1,3162,0,2,1,0,7.88
,,,,,,,1,3284,5,2,1,0,9.262
,,,,,,,1,3122,0,1,1,1,3.94
,,,,,,,1,3098,0,2,3,0,9.051
,,,,,,,1,3112,0,2,1,0,10.559
,,,,,,,1,3042,0,2,1,0,7.552
3,3668,1,2,6,4,5,,,,,,,
,,,,,,,1,3087,17,2,3,0,14.146
,,,,,,,1,2931,9,1,1,6,7.255
,,,,,,,1,3327,0,2,1,0,9.775
,,,,,,,1,2962,1,2,5,0,6.386
,,,,,,,1,2968,0,1,1,1,9.305
3,2507,1,1,0,4,1,,,,,,,
3,291,0,3,1,1,1,,,,,,,
,,,,,,,1,8825,0,5,4,0,17.923
,,,,,,,1,5159,15,1,1,3,8.684
,,,,,,,1,5842,0,2,1,0,11.457
3,721,9,1,1,1,3,,,,,,,
,,,,,,,1,5469,0,1,1,1,4.774
3,1863,1,3,1,1,5,,,,,,,
,,,,,,,1,8989,0,3,1,0,7.543
,,,,,,,1,7529,0,4,6,0,2.392
,,,,,,,1,5563,0,4,1,0,8.535
,,,,,,,1,7767,0,2,1,0,5.596
,,,,,,,1,7416,0,2,1,0,5.604
,,,,,,,1,8575,0,2,1,0,2.468
3,479,9,6,0,5,2,,,,,,,
3,1732,0,1,0,2,2,,,,,,,
,,,,,,,1,2864,0,2,1,0,5.684
,,,,,,,1,2780,0,1,1,1,2.449
,,,,,,,1,2537,1,4,99,1,2.486
3,5766,1,1,1,1,3,,,,,,,
,,,,,,,1,8814,0,5,5,0,10.765
,,,,,,,1,7792,0,1,1,1,5.556
,,,,,,,1,8131,0,4,1,0,8.919
,,,,,,,1,4621,0,4,1,0,7.74
,,,,,,,1,6162,5,1,1,1,2.851
,,,,,,,1,8752,0,2,1,0,2.758
,,,,,,,1,8594,0,2,1,0,6.085
,,,,,,,1,8663,0,2,1,0,4.315
,,,,,,,1,7665,0,2,1,0,5.43
,,,,,,,1,7424,0,1,1,1,4.146
,,,,,,,1,7180,0,1,3,6,2.704
,,,,,,,1,6488,0,2,1,0,2.227
,,,,,,,1,5861,1,2,6,0,1.579
,,,,,,,1,9361,2,5,1,0,1.468
,,,,,,,1,5911,7,1,1,3,2.384
,,,,,,,1,5957,11,4,1,1,3.349
,,,,,,,1,8088,6,1,1,6,3.248
3,1187,0,4,0,4,3,,,,,,,
3,4452,12,1,0,4,23,,,,,,,
3,1314,13,6,0,3,23,,,,,,,
3,1905,4,5,1,1,13,,,,,,,
3,4136,2,1,6,1,12,,,,,,,
3,3859,11,1,6,1,24,,,,,,,
3,5672,13,1,6,1,21,,,,,,,
3,4941,9,4,1,1,7,,,,,,,
3,6141,0,1,0,2,6,,,,,,,
3,2866,11,1,6,1,19,,,,,,,
3,1899,0,1,0,2,21,,,,,,,
3,3593,1,1,1,1,10,,,,,,,
3,4321,2,1,1,1,10,,,,,,,
3,3251,0,1,0,2,18,,,,,,,
3,3594,0,2,0,4,17,,,,,,,
3,5411,0,3,1,1,8,,,,,,,
3,4417,0,1,0,4,18,,,,,,,
3,3676,6,1,0,4,18,,,,,,,
3,4907,0,6,0,3,2,,,,,,,
3,4248,3,1,6,1,7,,,,,,,
3,4769,5,1,6,1,10,,,,,,,
3,1230,0,5,6,1,7,,,,,,,
3,4906,1,1,6,1,7,,,,,,,
3,1133,4,1,1,1,13,,,,,,,
3,4401,3,1,0,3,12,,,,,,,
,,,,,,,1,8536,5,2,3,0,14.013
,,,,,,,1,4753,0,1,4,1,14.338
,,,,,,,1,8280,2,1,1,1,4.018
3,5823,11,1,0,4,2,,,,,,,
,,,,,,,1,3416,0,1,1,99,3.331
,,,,,,,1,3359,0,2,1,0,7.937
3,2668,0,1,5,1,3,,,,,,,
,,,,,,,1,3262,0,1,1,1,6.092
,,,,,,,1,3090,9,2,1,0,2.01
3,3786,0,1,0,5,29,,,,,,,
3,5806,0,1,0,4,32,,,,,,,
3,5866,7,1,1,1,15,,,,,,,
3,6088,0,1,1,1,13,,,,,,,
3,409,0,5,0,3,1,,,,,,,
3,2428,1,6,0,2,1,,,,,,,
3,5827,7,1,0,2,1,,,,,,,
3,2425,8,1,6,1,1,,,,,,,
3,5667,0,1,0,4,1,,,,,,,
3,5455,12,1,1,1,2,,,,,,,
3,1485,7,4,6,1,2,,,,,,,
3,2016,0,1,0,2,2,,,,,,,
3,3364,0,1,0,5,2,,,,,,,
3,2107,2,1,6,1,2,,,,,,,
,,,,,,,1,8332,0,2,1,0,3.965
,,,,,,,1,7887,0,2,1,0,5.528
,,,,,,,1,8515,0,4,5,5,4.397
3,5033,16,2,1,1,1,,,,,,,
3,1300,0,1,0,4,1,,,,,,,
3,5062,0,1,0,5,2,,,,,,,
,,,,,,,1,4288,10,5,1,0,1.682
,,,,,,,1,4421,0,1,4,6,1.722
,,,,,,,1,4055,2,2,1,0,0.516
3,3227,7,1,1,1,2,,,,,,,
,,,,,,,1,2463,0,1,1,1,2.649
3,4067,12,5,1,1,4,,,,,,,
3,4015,2,1,1,1,3,1,1683,0,1,4,1,4.476
3,4066,2,1,3,1,3,,,,,,,
3,5176,1,1,1,1,3,,,,,,,
3,2711,0,1,0,2,5,1,1921,0,2,1,0,12.181
,,,,,,,1,1859,0,5,1,0,7.613
,,,,,,,1,2367,0,2,1,0,4.375
,,,,,,,1,2713,4,2,1,0,6.477
,,,,,,,1,2235,0,1,1,6,7.05
3,3451,6,1,0,5,1,1,1667,0,4,4,0,0.975
,,,,,,,1,2567,0,2,1,0,0.993
,,,,,,,1,2158,0,2,1,0,0.886
,,,,,,,1,1837,5,2,6,0,0.12
3,3105,2,1,0,4,4,,,,,,,
3,133,0,1,0,5,3,,,,,,,
3,2210,0,1,0,5,3,,,,,,,
3,3963,0,1,0,2,3,,,,,,,
3,2063,3,1,1,1,2,,,,,,,
3,3924,13,5,0,4,3,,,,,,,
3,6450,1,7,0,2,3,,,,,,,
3,6444,1,1,1,1,1,,,,,,,
3,1752,0,5,0,5,3,,,,,,,
3,4214,1,1,0,5,3,,,,,,,
,,,,,,,1,345,0,3,5,0,5.482
,,,,,,,1,134,13,2,1,0,2.721
3,487,1,1,6,1,2,,,,,,,
3,1167,0,1,0,3,16,,,,,,,
3,4843,15,1,0,4,26,,,,,,,
3,4491,6,1,6,1,13,,,,,,,
3,4493,13,1,6,1,21,,,,,,,
3,6531,0,5,0,2,23,,,,,,,
3,2652,1,1,6,2,8,,,,,,,
3,2651,16,3,3,1,9,,,,,,,
3,2520,0,1,1,1,15,,,,,,,
3,4369,1,2,6,1,8,,,,,,,
3,295,0,4,0,3,16,,,,,,,
3,3169,5,1,6,1,27,,,,,,,
3,3269,0,3,0,2,5,,,,,,,
,,,,,,,1,2669,0,1,1,1,2.491
,,,,,,,1,2624,0,1,1,1,6.342
,,,,,,,1,2677,4,1,1,1,3.495
,,,,,,,1,2095,0,2,1,0,3.051
3,4224,0,1,6,1,4,,,,,,,
3,4101,0,1,0,2,5,,,,,,,
3,5927,0,1,0,2,4,,,,,,,
3,2079,7,1,1,1,30,,,,,,,
3,386,12,6,0,5,3,,,,,,,
,,,,,,,1,2934,0,3,4,0,8.28
,,,,,,,1,3043,6,1,1,1,3.847
,,,,,,,1,3137,0,1,1,1,5.504
,,,,,,,1,3443,0,2,3,0,6.874
3,2785,2,5,0,3,5,,,,,,,
3,2784,3,3,0,5,6,1,4566,8,4,5,0,7.509
3,3687,2,1,0,2,5,,,,,,,
3,1837,1,1,6,1,3,1,5494,0,1,5,5,2.525
3,5466,0,1,0,2,5,,,,,,,
,,,,,,,1,4629,14,5,1,0,9.045
,,,,,,,1,4509,0,2,3,0,4.732
,,,,,,,1,6669,6,2,1,0,4.502
,,,,,,,1,5181,5,1,1,1,5.881
,,,,,,,1,7493,1,2,1,6,3.103
3,4290,0,1,0,2,26,,,,,,,
3,5932,10,1,1,1,18,,,,,,,
,,,,,,,1,2048,0,3,4,0,64.767
,,,,,,,1,2730,15,1,1,2,23.75
,,,,,,,1,2110,15,2,1,0,40.863
,,,,,,,1,1520,4,2,3,6,10.612
3,5618,0,1,0,4,26,,,,,,,
3,5977,1,1,6,1,15,,,,,,,
3,956,0,1,0,4,4,,,,,,,
3,5449,1,1,1,1,2,,,,,,,
3,5754,0,6,0,5,7,,,,,,,
3,6098,0,1,1,1,28,,,,,,,
3,3474,5,1,1,1,13,,,,,,,
3,762,1,1,6,1,22,,,,,,,
3,760,16,1,6,1,3,,,,,,,
3,4752,17,1,0,4,6,,,,,,,
3,5846,0,4,0,3,1,,,,,,,
3,5457,0,1,1,2,1,,,,,,,
3,2019,0,4,0,3,1,,,,,,,
3,6152,5,1,0,5,2,,,,,,,
3,2105,0,1,0,1,2,,,,,,,
3,1784,13,1,0,1,2,,,,,,,
3,2319,0,3,0,5,2,,,,,,,
3,2918,5,3,0,2,2,,,,,,,
3,2320,2,1,1,2,1,,,,,,,
3,3983,0,4,4,1,1,,,,,,,
3,6469,16,1,0,4,2,,,,,,,
3,3365,4,1,1,1,1,,,,,,,
3,859,9,1,1,1,1,,,,,,,
3,855,14,1,6,1,1,,,,,,,
3,5511,8,1,0,3,1,,,,,,,
3,4662,0,4,6,1,3,,,,,,,
3,4946,0,4,0,4,1,,,,,,,
3,5913,15,1,1,1,16,,,,,,,
3,3438,14,1,1,1,8,,,,,,,
3,2623,1,1,1,1,7,,,,,,,
3,1279,15,1,1,1,25,,,,,,,
3,4721,0,1,1,2,11,,,,,,,
3,393,2,1,1,1,11,,,,,,,
3,2747,1,1,6,1,5,,,,,,,
3,4955,12,4,0,3,10,,,,,,,
3,1357,0,4,0,3,4,,,,,,,
3,5797,15,1,0,3,5,,,,,,,
,,,,,,,1,9367,0,4,1,0,13.504
,,,,,,,1,9463,1,2,1,2,3.578
,,,,,,,1,7729,9,2,1,0,6.948
3,4391,5,1,6,1,16,,,,,,,
3,4703,5,3,0,4,30,,,,,,,
3,5069,0,1,5,1,14,,,,,,,
3,3373,0,1,0,4,5,,,,,,,
3,1460,6,3,0,2,6,,,,,,,
3,5541,0,7,0,2,5,,,,,,,
3,3382,1,5,6,1,5,,,,,,,
3,3268,0,3,0,2,5,,,,,,,
3,2990,3,6,0,2,5,,,,,,,
,,,,,,,1,7231,0,2,3,0,10.601
,,,,,,,1,5129,0,2,5,0,11.273
,,,,,,,1,8004,0,4,1,0,3.572
,,,,,,,1,7375,14,3,6,0,8.327
,,,,,,,1,7871,0,2,3,0,7.926
,,,,,,,1,8099,0,1,1,5,3.663
,,,,,,,1,5222,2,2,3,0,7.365
,,,,,,,1,5829,12,2,1,0,8.636
,,,,,,,1,7743,6,2,1,0,6.764
,,,,,,,1,8150,0,2,3,0,6.313
,,,,,,,1,9282,15,2,1,0,7.559
,,,,,,,1,6557,0,2,1,1,5.668
,,,,,,,1,8335,0,1,1,6,6.318
3,5009,14,4,1,1,4,,,,,,,
3,2710,0,1,0,5,5,,,,,,,
3,2237,3,1,3,1,2,,,,,,,
,,,,,,,1,2313,1,1,1,1,2.397
3,2707,2,1,1,1,3,,,,,,,
3,5008,0,5,0,3,5,,,,,,,
3,4681,9,1,6,1,2,,,,,,,
3,5389,0,1,0,4,6,1,7651,0,1,4,4,8.129
3,1864,3,6,0,5,6,,,,,,,
,,,,,,,1,7178,0,4,4,0,9.597
3,1848,0,1,0,2,5,,,,,,,
3,2709,0,1,0,2,5,1,7050,0,1,4,1,4.099
3,5603,3,1,6,1,3,,,,,,,
,,,,,,,1,6418,16,4,6,0,10.086
,,,,,,,1,7835,2,1,1,1,2.697
,,,,,,,1,8049,0,2,1,0,5.831
,,,,,,,1,6785,0,2,1,0,7.612
,,,,,,,1,9266,0,2,1,0,5.676
,,,,,,,1,7143,3,2,1,0,5.17
3,4158,3,1,1,1,3,,,,,,,
,,,,,,,1,6136,0,1,4,4,4.415
,,,,,,,1,7000,5,1,1,1,1.753
,,,,,,,1,5153,1,1,1,6,3.787
3,3037,0,1,6,1,9,,,,,,,
3,1366,0,5,0,3,17,,,,,,,
3,5732,3,1,1,1,10,,,,,,,
3,6513,0,1,0,2,1,,,,,,,
3,1377,8,5,6,1,1,,,,,,,
3,5031,11,3,0,4,1,,,,,,,
3,2667,1,5,0,3,19,,,,,,,
3,4091,3,1,6,1,11,,,,,,,
3,2932,2,6,0,5,21,,,,,,,
3,2007,0,1,0,4,18,,,,,,,
3,4090,1,1,6,1,12,,,,,,,
,,,,,,,1,871,6,4,1,0,8.451
3,4258,4,1,0,2,20,1,5037,0,2,4,0,42.451
3,2012,0,1,1,1,10,1,6525,0,4,4,0,50.535
,,,,,,,1,5643,0,3,3,0,30.52
3,5812,0,1,0,2,18,1,8060,0,2,5,0,66.57
,,,,,,,1,5463,0,2,5,0,35.541
3,5811,0,1,0,2,18,1,5212,17,4,6,0,38.599
,,,,,,,1,5392,0,2,3,0,45.46
,,,,,,,1,6717,0,2,5,0,38.765
,,,,,,,1,5066,0,2,5,0,28.078
,,,,,,,1,6223,11,1,3,1,18.399
,,,,,,,1,8471,4,2,1,1,10.069
,,,,,,,1,5736,0,1,1,1,10.485
,,,,,,,1,5271,0,2,6,0,41.795
,,,,,,,1,7560,6,2,1,0,13.766
,,,,,,,1,5531,0,2,1,0,22.501
3,1838,6,1,1,1,9,,,,,,,
,,,,,,,1,6614,0,2,1,0,26.278
,,,,,,,1,6560,9,2,1,0,3.195
,,,,,,,1,5666,13,1,1,1,25.984
,,,,,,,1,7197,17,2,5,0,4.755
,,,,,,,1,5538,3,2,1,0,9.236
,,,,,,,1,5190,8,1,7,1,8.778
3,1999,16,1,1,1,7,,,,,,,
3,2239,0,1,0,5,7,,,,,,,
3,803,0,1,1,1,4,,,,,,,
3,1668,0,5,0,5,5,,,,,,,
3,1669,12,1,1,1,3,,,,,,,
,,,,,,,1,747,10,1,1,1,10.185
,,,,,,,1,176,0,4,4,4,12.289
3,3906,12,1,1,1,26,,,,,,,
3,5629,0,1,0,2,24,,,,,,,
3,2587,13,1,0,2,4,,,,,,,
,,,,,,,1,1455,0,4,4,0,8.809
,,,,,,,1,1649,0,1,3,6,2.889
,,,,,,,1,2399,0,2,3,0,8.129
,,,,,,,1,1675,1,2,1,0,2.387
3,740,5,1,6,1,2,,,,,,,
,,,,,,,1,2154,1,2,1,0,2.393
3,782,0,1,0,2,4,,,,,,,
,,,,,,,1,6076,0,4,1,0,3.139
,,,,,,,1,7491,0,1,1,6,2.253
3,3392,0,5,0,3,4,,,,,,,
3,1584,14,1,0,3,1,,,,,,,
3,3201,4,1,1,1,1,,,,,,,
,,,,,,,1,7818,0,2,1,0,2.828
,,,,,,,1,9058,0,2,1,0,1.28
,,,,,,,1,7721,1,1,1,4,0.582
3,2460,10,8,0,2,1,,,,,,,
,,,,,,,1,3405,0,3,4,0,1.638
3,2459,2,1,6,1,1,,,,,,,
3,3103,17,1,6,1,1,,,,,,,
,,,,,,,1,3222,5,2,6,0,0.124
,,,,,,,1,3254,13,2,1,1,0.662
3,4499,0,5,0,4,1,,,,,,,
3,5818,0,6,0,3,1,,,,,,,
3,5054,0,1,0,5,1,,,,,,,
3,1575,1,1,6,1,1,,,,,,,
3,1250,0,3,6,1,1,,,,,,,
3,5769,0,1,0,2,3,,,,,,,
3,5771,6,7,0,2,3,,,,,,,
3,5969,3,6,0,4,3,,,,,,,
3,5900,5,6,0,2,3,,,,,,,
3,5905,11,1,1,1,18,,,,,,,
,,,,,,,1,1363,0,4,4,0,50.556
,,,,,,,1,2285,17,1,1,1,38.942
3,1470,1,1,6,1,36,,,,,,,
3,5105,17,1,1,1,21,,,,,,,
3,3780,2,6,0,2,19,,,,,,,
3,4845,2,3,0,2,19,,,,,,,
3,3326,17,6,0,3,3,,,,,,,
,,,,,,,1,9455,0,4,4,0,10.503
3,3325,15,5,0,3,3,,,,,,,
3,1546,0,7,0,2,19,,,,,,,
3,1900,6,1,0,4,19,,,,,,,
3,998,0,1,1,1,1,,,,,,,
3,2474,0,3,0,5,1,,,,,,,
3,5891,4,1,0,5,1,,,,,,,
,,,,,,,1,5919,0,5,1,0,3.039
,,,,,,,1,5333,1,2,1,0,0.738
,,,,,,,1,4672,0,2,3,0,2.141
,,,,,,,1,4828,0,2,1,0,1.579
,,,,,,,1,5023,0,2,1,0,2.157
3,6222,1,1,1,1,1,,,,,,,
,,,,,,,1,5295,5,1,1,6,0.58
,,,,,,,1,4815,8,1,1,6,0.593
3,3706,17,1,0,4,1,,,,,,,
,,,,,,,1,1501,0,4,4,0,0.805
,,,,,,,1,2441,0,2,5,0,0.858
3,394,9,3,0,2,1,,,,,,,
3,6271,0,1,1,1,2,,,,,,,
3,1670,14,1,0,5,7,,,,,,,
,,,,,,,1,1237,0,2,5,0,15.188
,,,,,,,1,199,0,2,5,0,21.543
,,,,,,,1,848,0,2,1,0,25.482
,,,,,,,1,643,0,1,4,1,7.01
3,126,8,1,0,4,24,,,,,,,
3,1464,0,1,1,1,11,,,,,,,
3,4124,2,1,1,1,11,,,,,,,
3,2835,10,4,0,3,21,,,,,,,
3,6367,9,1,1,1,1,,,,,,,
3,4870,14,1,0,4,2,,,,,,,
3,6338,11,1,1,1,2,,,,,,,
3,4869,6,1,0,1,3,1,4724,0,4,1,0,5.234
3,1467,0,1,0,5,2,,,,,,,
3,861,10,1,1,1,1,,,,,,,
3,3703,0,1,0,2,2,,,,,,,
,,,,,,,1,9291,13,1,1,0,2.852
